_id,type,sourceId,url,firstPublishDate,lastPublishDate,lastModifiedDate,path,source,location,byLine,headline,body,section,mappedSection,thumbnail,livestorySourceId
h_b7ff2dd66a4b4f44caa4398a6e0b8e5d,article,article_0BA94433-F385-A047-B88B-A0F366D3303D,https://www.cnn.com/2020/06/11/politics/spy-planes-george-floyd-protests/index.html,2020-06-11T16:47:36Z,2020-06-12T18:30:26Z,2020-06-12T18:30:26Z,/2020/06/11/politics/spy-planes-george-floyd-protests,cnn,Washington,"By Pete Muntean and Gregory Wallace, CNN",US government spy planes monitored George Floyd protests,"A small Cessna Citation jet flying straight into Washington's highly restricted airspace would typically be met with fighter jets on its wing. But when one flew over the nation's capital on June 1 and circled the White House 20 times, it was hardly an accident. The plane was only one of several aircraft -- both piloted and unpiloted -- that CNN has been able to track flying over protests in Washington, Minneapolis and Las Vegas. Government watchdogs fear the planes were used to track protesters and perhaps capture cell phone data. The government's use of surveillance planes to watch over",politics,POLITICS,https://cdn.cnn.com/cnnnext/dam/assets/200611104434-20200611-surveillance-flights-demonstrations-6-story-body.jpg,
h_f5eecafd4027b7bcede4e5518ce5dcb7,article,article_451A280C-6AA3-E8E6-DEDF-A8FF9CF32779,https://www.cnn.com/2020/06/12/politics/cnn-poll-reactions-angry-hopeful/index.html,2020-06-12T16:04:47Z,2020-06-12T18:06:19Z,2020-06-12T18:06:19Z,/2020/06/12/politics/cnn-poll-reactions-angry-hopeful,cnn,,"By Grace Sparks, CNN",CNN Poll: Americans report feeling both hopeful and angry amid civil unrest,"Almost seven in 10 Americans say they've felt hopeful as well as angry over the last few weeks as mass demonstrations against racial injustice have roiled the United States, according to a new CNN poll conducted by SSRS, with significant differences reported depending on political party and race. The last two weeks have been a tumultuous time in the US. The killing of George Floyd on Memorial Day has sparked protests nationwide over police brutality and racism against black Americans. While majorities in both parties felt hopeful and angry over the past two weeks, a much larger number of Republicans",politics,POLITICS,https://cdn.cnn.com/cnnnext/dam/assets/200611183255-07-week-in-photos-0612-story-body.jpg,
h_f59ed48c6ea29289773dbe719164e61d,article,article_B483FDA5-D8E7-1C6E-7C14-A94EA0D427D0,https://www.cnn.com/2020/06/12/us/minneapolis-city-council-resolution-police-reform/index.html,2020-06-12T17:46:21Z,2020-06-12T17:46:21Z,2020-06-12T17:46:21Z,/2020/06/12/us/minneapolis-city-council-resolution-police-reform,cnn,,"By Aaron Cooper, Melissa Alonso and Jason Hanna, CNN",Minneapolis City Council takes another step to 'end the current policing system',"The Minneapolis City Council on Friday unanimously approved a resolution declaring it will create a ""transformative new model"" of policing in the city -- a move spurred by last month's death of George Floyd in police custody. ""We acknowledge that the current system is not reformable -- that we would like to end the current policing system as we know it,"" council member Alondra Cano said. The resolution starts a yearlong process to create a new public safety model. All 12 City Council members are listed as co-authors. Friday's move comes days after council members announced their intent to disband",us,US,https://cdn.cnn.com/cnnnext/dam/assets/200612130540-minneapolis-police-patch-file-story-body.jpg,
h_1a63f05133478616c87b72a8c03486af,article,article_88C1FC1B-BABD-0E4C-D84B-A8BE40F6977C,https://www.cnn.com/2020/06/12/us/chicago-officers-congressman-mayor-lightfoot/index.html,2020-06-12T14:05:22Z,2020-06-12T17:13:19Z,2020-06-12T17:13:19Z,/2020/06/12/us/chicago-officers-congressman-mayor-lightfoot,cnn,,"By Konstantin Toropin and Melissa Gray, CNN",Chicago mayor blasts 'disgraceful' officers relaxing in congressman's office during unrest,"Chicago Mayor Lori Lightfoot says she was shocked by video showing 13 police officers lounging in a congressman's office during protests and looting. ""It's one of the most disgraceful, disrespectful things that I've ever seen, and we are absolutely not going to tolerate it,"" Lightfoot told CNN's Anderson Cooper on Thursday night. ""We can be supportive of people who are doing their jobs the right way and still hold the bad ones accountable,"" she said. ""That's what has to happen."" The officers were seen on video relaxing, sleeping, snacking and talking on the phone in the office of US Rep.",us,US,https://cdn.cnn.com/cnnnext/dam/assets/200611181354-02-chicago-officers-lounged-in-congressmans-office-story-body.jpg,
h_5a1c157b6c206da3379e9cc075286c19,article,article_792D07CF-B3BD-09B8-45C8-A8E509534318,https://www.cnn.com/2020/06/12/politics/northam-virginia-national-guard-trump-protests/index.html,2020-06-12T16:57:23Z,2020-06-12T16:57:23Z,2020-06-12T16:57:23Z,/2020/06/12/politics/northam-virginia-national-guard-trump-protests,cnn,,"By Veronica Stracqualursi and Chris Boyette, CNN",Northam said he wouldn't send Virginia's National Guard to DC 'for a photo-op' after seeing other guardsmen 'militarized',"Virginia Gov. Ralph Northam said that he decided not to send the state's National Guard troops to Washington, DC, earlier this month after a call with President Donald Trump and other governors, in which Trump encouraged governors to use aggressive tactics on protesters. ""We actually had a phone conference with the President on the Monday morning. His rhetoric was just terrible. It was divisive,"" the Democratic governor said Friday during a livestream interview with the Economic Club of Washington, DC. ""I saw what was getting ready to happen. Just looking at a lot of National Guard coming to Washington, being",politics,POLITICS,https://cdn.cnn.com/cnnnext/dam/assets/200609163156-ralph-northam-0604-story-body.jpg,
h_875bc021d6419feacfd06c5c98593c7c,article,article_E88451AC-F3EE-CBB0-4064-A40DAA93B8F9,https://www.cnn.com/2020/06/11/politics/biden-kamala-harris-keisha-lance-bottoms-val-demings/index.html,2020-06-11T19:43:09Z,2020-06-12T15:49:52Z,2020-06-12T18:22:39Z,/2020/06/11/politics/biden-kamala-harris-keisha-lance-bottoms-val-demings,cnn,,"Analysis by Chris Cillizza, CNN Editor-at-large",The Top 10 women Joe Biden might pick as vice president,"Earlier this week, Joe Biden was asked whether the death of George Floyd, and the protests that have arisen in its wake, have had any impact on his thinking about who he might pick as his vice presidential nominee. ""They haven't, except it's put a greater focus and urgency on the need to get someone who is totally simpatico with where I am,"" he said. Don't believe him. While Biden was, without doubt, considering several African American women as VP options, it's virtually impossible to look at what has happened in the country over the past few weeks (as well",politics,POLITICS,https://cdn.cnn.com/cnnnext/dam/assets/200305084832-val-demings-01-story-body.jpg,
h_87dbe908fede6137a105870cd60f9025,article,article_4804A060-ECFA-075C-D6AB-A870616DD596,https://www.cnn.com/2020/06/12/opinions/head-spinning-change-on-policing-raises-key-question-louis/index.html,2020-06-12T15:41:03Z,2020-06-12T15:41:03Z,2020-06-12T15:41:03Z,/2020/06/12/opinions/head-spinning-change-on-policing-raises-key-question-louis,cnn,,By Errol Louis,Head-spinning changes on policing raise key question,"With a rarely seen urgency, politicians at every level of government, from coast to coast, are rapidly trying to turn the tumultuous national protests against police brutality -- sparked by the murder of George Floyd in Minneapolis -- into new laws and policies. American law enforcement is changing before our very eyes. It's a great moment but one that should come with a warning label: Not all reforms are equal. Some proposed changes are basic and necessary, like banning chokeholds, requiring anti-bias training and mandating the use of body-worn cameras. The assumption behind such changes is that cops need more",opinions,OPINION,https://cdn.cnn.com/cnnnext/dam/assets/150505111801-errol-louis-profile-story-body.jpg,
h_08d81d20560ce81bf853777fe8f3874a,article,article_6D9E970C-41E2-B7E1-C5E0-9992D06DC3CE,https://www.cnn.com/2020/06/09/us/dictionary-racism-definition-update-trnd/index.html,2020-06-09T20:53:20Z,2020-06-12T15:39:57Z,2020-06-12T15:39:57Z,/2020/06/09/us/dictionary-racism-definition-update-trnd,cnn,,"By David Williams, CNN",A Missouri woman asked Merriam-Webster to update its definition of racism and now officials will make the change,"Kennedy Mitchum wasn't expecting much when she emailed Merriam-Webster last month, but she wanted to let the dictionary publisher know that she thought its definition of the word racism was inadequate. So she was surprised when an editor responded and even more surprised that the company agreed to update the entry. Mitchum has gotten into a lot conversations about racism and injustice where people have pointed to the dictionary to prove that they're not racist. It's happened a lot more lately as the world reacts to the death of George Floyd while in the custody of four Minneapolis police officers.",us,US,https://cdn.cnn.com/cnnnext/dam/assets/200609112338-racism-dictionary-definition-screengrab-story-body.jpg,
h_2edec018a55b2ac6c939deaca75289e7,gallery,gallery_60106BC4-823B-5633-24BE-A58C693FD393,https://www.cnn.com/2020/06/11/world/gallery/week-in-photos-0612/index.html,2020-06-12T03:42:36Z,2020-06-12T14:35:25Z,2020-06-12T14:35:25Z,/2020/06/11/world/gallery/week-in-photos-0612,cnn,,,The week in 41 photos,"Pallbearers bring George Floyd's casket into the Fountain of Praise church in Houston on Tuesday, June 9. Floyd, whose death inspired a national movement, grew up in Houston's Third Ward and called the city home. In pictures: George Floyd's memorial services This satellite photo, taken on Saturday, June 6, shows the new Black Lives Matter Plaza in Washington. The words ""Black Lives Matter"" were painted on two blocks of 16th Street. The painters were contacted by Mayor Muriel Bowser. Voters line up at Christian City, an assisted-living home, to cast their primary ballots in Union City, Georgia, on Tuesday, June",world,WORLD,https://cdn.cnn.com/cnnnext/dam/assets/200611181609-01-week-in-photos-0612-story-body.jpg,
h_920c95957b27b9cb61398c68c7745ba2,article,article_3024CE00-832B-7526-5292-A61B6D16F16A,https://www.cnn.com/2020/06/11/politics/white-house-milley-apology/index.html,2020-06-12T02:00:25Z,2020-06-12T14:16:45Z,2020-06-12T14:16:45Z,/2020/06/11/politics/white-house-milley-apology,cnn,Washington,"By Jeremy Herb, Vivian Salama and Kaitlan Collins, CNN",White House didn't receive heads up about Milley apology,"Chairman of the Joint Chiefs Gen. Mark Milley did not give the White House a heads up before he released a recorded video on Thursday admitting it was a ""mistake"" to appear in a photo-op last week with President Donald Trump, three administration officials told CNN. Milley's apology -- in which he declared unequivocally ""I should not have been there"" -- was a remarkable admission for the four-star general, let alone from a top official in an administration led by a President known for his refusal to apologize. Before coming to his decision, Milley reached out to former Chairman of",politics,POLITICS,https://cdn.cnn.com/cnnnext/dam/assets/200611095550-01-trump-milley-st-johns-church-0601-story-body.jpg,
h_62f93d811e1b1fae0bb30cd07e1c7e57,article,article_4638F864-339C-DD79-909E-A66427D02261,https://www.cnn.com/2020/06/12/politics/cnn-townhall-muriel-bowser-keisha-lance-bottoms-lori-lightfoot-london-breed/index.html,2020-06-12T13:31:09Z,2020-06-12T13:40:29Z,2020-06-12T13:40:29Z,/2020/06/12/politics/cnn-townhall-muriel-bowser-keisha-lance-bottoms-lori-lightfoot-london-breed,cnn,,By CNN,CNN to host town hall on racial inequality and coronavirus with prominent black mayors,"CNN will host a town hall on racial inequality and Covid-19 with four prominent black mayors on Sunday, the network announced Friday. ""MAYORS WHO MATTER"" will air at 9 p.m. ET Sunday and will feature Mayors Muriel Bowser of Washington, Keisha Lance Bottoms of Atlanta, Lori Lightfoot of Chicago and London Breed of San Francisco. CNN's Laura Coates will moderate the discussion addressing the death of George Floyd and the ensuing nationwide unrest, police reforms and the novel coronavirus pandemic. The town hall comes as the gruesome video of Floyd's killing at the hands of a Minneapolis police officer has",politics,POLITICS,https://cdn.cnn.com/cnnnext/dam/assets/200604203808-keisha-lance-bottoms-atlanta-protest-06042020-story-body.jpg,
h_58bc46fa9f819e0afbac3986cc0ab119,article,article_23BA640B-7E7F-5074-6A69-A57D7011C463,https://www.cnn.com/2020/06/11/politics/tim-scott-policing-republican/index.html,2020-06-12T02:32:53Z,2020-06-12T13:28:50Z,2020-06-12T13:28:50Z,/2020/06/11/politics/tim-scott-policing-republican,cnn,,"By Lauren Fox, CNN",Tim Scott has for years highlighted racial tension with police. Now he's leading the GOP's effort to fix it.,"In the wake of the death of George Floyd, Sen. Tim Scott, a Republican from South Carolina, said he offered an idea to Senate Majority Leader Mitch McConnell. Scott wanted to come by and talk about some proposals he had for reforming police. At the time, many rank-and-file members were dismissive that anything could happen on an issue most viewed as being the job of state and local governments, not Congress. But the next day, Scott told CNN that McConnell's office called and the meeting was set up. McConnell didn't just listen. He asked Scott, the only black senator in",politics,POLITICS,https://cdn.cnn.com/cnnnext/dam/assets/200611150935-03-tim-scott-file-restricted-story-body.jpg,
h_9945dd23d3fb6f997f8fd6e8d523ddcf,article,article_A0DF0594-4B8B-2757-4782-A186676F3C94,https://www.cnn.com/2020/06/11/health/us-coronavirus-thursday/index.html,2020-06-11T05:17:23Z,2020-06-12T12:16:05Z,2020-06-12T12:16:05Z,/2020/06/11/health/us-coronavirus-thursday,cnn,,"By Faith Karimi, Arman Azad and Joe Sutton, CNN","Coronavirus deaths are expected to go down before a sharp rise in September, model shows","The US surpassed 2 million confirmed coronavirus cases as experts predicted Thursday that tens of thousands more people will get infected and die in the months ahead. More than 113,700 people have died from Covid-19 nationwide, according to Johns Hopkins University. An influential model cited by the White House issued the dire prediction, saying the US death toll could reach 169,890 by October 1, with a possible range of about 133,000 to 290,000 deaths. Daily deaths are expected to decrease through June and July, then remain relatively stable through August before rising sharply in September, the model forecasts. ""If the",health,HEALTH,https://cdn.cnn.com/cnnnext/dam/assets/200610003105-arizona-is-asking-its-hospitals-to-activate-emergency-plans-as-covid-19-cases-rise-across-the-country-story-body.jpg,
h_6b5bc15f8b31382a0312384841636bbb,article,article_B384844F-3681-4700-D011-A5C431102913,https://www.cnn.com/2020/06/11/us/nfl-pledges-250-million-to-social-justice-trnd/index.html,2020-06-12T01:39:16Z,2020-06-12T12:15:46Z,2020-06-12T12:15:46Z,/2020/06/11/us/nfl-pledges-250-million-to-social-justice-trnd,cnn,,"By Lauren M. Johnson, CNN",The NFL commits $250 million over the next 10 years to help fight systematic racism,"The NFL announced it would pledge $250 million over the next ten years to help fight systematic racism. The money will be allocated to a fund that will also ""support the battle against the ongoing and historic injustices faced by African-Americans,"" according to a statement issued by the league on Thursday. ""The NFL and our clubs will continue to work collaboratively with NFL players to support programs to address criminal justice reform, police reforms, and economic and educational advancement."" The NFL said it will also use its television network and other media properties to raise awareness, promote ""education of social",us,US,https://cdn.cnn.com/cnnnext/dam/assets/170924150721-16-nfl-kneeling-0924-story-body.jpg,
h_8e8aaf777f7fd9adbc87a9e23a1d6ed4,article,article_B7880F0E-FFBF-1EA4-8D16-A642A26DC003,https://www.cnn.com/2020/06/12/politics/donald-trump-race-cultural-change-election-2020/index.html,2020-06-12T04:00:14Z,2020-06-12T12:00:12Z,2020-06-12T12:00:12Z,/2020/06/12/politics/donald-trump-race-cultural-change-election-2020,cnn,,"Analysis by Stephen Collinson, CNN",Trump defiant as cultural change sweeps America,"The deeper the change sweeping America, the more President Donald Trump digs into positions that even some of his natural allies have recently forsaken. Defending the memory of Confederate generals, proudly crisscrossing the country without wearing a mask and threatening to send troops to tackle demonstrators in Seattle, Trump on Thursday solidified his reelection pitch as a bulwark against a cultural transformation. In essence, he's arguing that there is something fundamentally un-American and liberal about finally shedding the symbols and imagery of the Civil War, believing systemic racism stains the police force or covering up to prevent the spread of",politics,POLITICS,https://cdn.cnn.com/cnnnext/dam/assets/200611170414-01-trump-0611-story-body.jpg,
h_bbcdc280c72200cd9e14bacfb9f3207f,article,article_0C5638AE-5A2A-8E04-89A9-A5D1D233AE33,https://www.cnn.com/2020/06/12/us/chauvin-minneapolis-police-pension-invs/index.html,2020-06-12T10:06:28Z,2020-06-12T11:11:00Z,2020-06-12T11:11:00Z,/2020/06/12/us/chauvin-minneapolis-police-pension-invs,cnn,,"By Blake Ellis and Melanie Hicken, CNN",Officer charged with killing George Floyd still eligible for pension worth more than $1 million,"Former Minneapolis police officer Derek Chauvin could receive more than $1 million in pension benefits during his retirement years even if he is convicted of killing George Floyd. Chauvin has been the subject of national fury since last month, when footage emerged of him kneeling on Floyd's neck for nearly nine minutes as Floyd begged him to stop. He was quickly fired from the department where he had worked since 2001, and amid national protests, was eventually charged with second-degree murder. Three other officers involved with the incident were also fired and face felony charges. But Chauvin still stands to",us,US,https://cdn.cnn.com/cnnnext/dam/assets/200531191644-02-derek-chauvin-mugshot-story-body.jpg,
h_fa8d956ea6624c619562c934e685487a,article,article_0F77A9B1-B896-F27C-59B6-A5040CFC80B5,https://www.cnn.com/2020/06/11/us/ray-ciccarelli-nascar-confederate-spt-trnd/index.html,2020-06-11T23:22:17Z,2020-06-12T10:54:56Z,2020-06-12T10:54:56Z,/2020/06/11/us/ray-ciccarelli-nascar-confederate-spt-trnd,cnn,,"By Allen Kim, CNN",NASCAR truck racer Ray Ciccarelli says he's quitting over the company's decision to ban the Confederate flag,"When NASCAR announced that it would be banning the flying of the Confederate flag at races, one little-known driver decided that this season would be his last. Ray Ciccarelli, a part-time driver of the NASCAR Gander RV & Outdoors Truck Series, spoke out against NASCAR's decision in a widely read Facebook post on Wednesday, saying he wouldn't return after the 2020 racing season is over, citing the company's decision to ban the flag. ""Well its been a fun ride and dream come true but if this is the direction Nascar is headed we will not participate after 2020 season is",us,US,https://cdn.cnn.com/cnnnext/dam/assets/200611153214-ray-ciccarelli-0214-restricted-story-body.jpg,
h_02e036b05081530ae20f78f96bb6835e,article,article_7AD618C1-ABDB-D29F-666E-A501E972544C,https://www.cnn.com/2020/06/11/politics/trump-onesie-campaign/index.html,2020-06-11T21:47:01Z,2020-06-12T07:39:06Z,2020-06-12T07:39:06Z,/2020/06/11/politics/trump-onesie-campaign,cnn,,"By Ryan Nobles and Donald Judd, CNN",Trump campaign selling 'Baby Lives Matter' onesie on website,"Amid unprecedented civil unrest in response to police brutality across the country, President Donald Trump's campaign is offering a onesie for babies on its website with the words ""Baby Lives Matter"" in the script and style of the ""Black Lives Matter"" movement logo. The onesies are designed to highlight the President's support for the anti-abortion movement. They were originally offered as a promotion around the March for Life in January and remain available for purchase for $18, listed as a ""limited edition"" item. Trump is the first US president in history to speak at the march, an annual protest in",politics,POLITICS,https://cdn.cnn.com/cnnnext/dam/assets/200611161352-trump-baby-lives-matter-onesie-story-body.jpg,
h_3a3c8af8e9149d44f7786678be8579b0,article,article_653FCB0C-B5B0-5B7A-6D57-A570788AA870,https://www.cnn.com/2020/06/11/us/george-floyd-plaque-trnd/index.html,2020-06-11T23:49:53Z,2020-06-12T07:00:53Z,2020-06-12T07:00:53Z,/2020/06/11/us/george-floyd-plaque-trnd,cnn,,"By Lauren M. Johnson, CNN",Protesters in Raleigh replace the inscription on a Confederate monument with a memorial for George Floyd,"As Confederate statues are coming down across the nation, protesters in downtown Raleigh took it upon themselves to put a new plaque on a monument at the North Carolina capitol building. The protesters told CNN affiliate WNCN on Thursday that the new insignia was inspired by George Floyd, and they believe it is a nonviolent way to update and change the meaning of the movement. Part of the inscription reads: ""We recognize the breakdown and the buildup and the change that has been put into motion."" The 75-foot Confederate Soldiers and Sailors monument has been in front of the Raleigh",us,US,https://cdn.cnn.com/cnnnext/dam/assets/200611190836-raleigh-monument-george-floyd-plaque-story-body.jpg,
h_e5c7dd4708e2e505e797f0ce82cafb3f,article,article_DCBCFE9A-1C63-0B69-A7F8-A4EFB0FA5611,https://www.cnn.com/2020/06/11/us/chicago-officers-in-congressmans-office/index.html,2020-06-11T21:38:53Z,2020-06-12T05:34:04Z,2020-06-12T05:34:04Z,/2020/06/11/us/chicago-officers-in-congressmans-office,cnn,,"By Konstantin Toropin and Melissa Gray, CNN","13 Chicago officers lounged in a congressman's office during demonstrations and violence, security video shows","Thirteen Chicago police officers lounged and slept in the congressional campaign office of US Rep. Bobby Rush on June 1 as protests and looting occurred throughout the city, Rush and Chicago Mayor Lori Lightfoot said Thursday. The officers, who included three supervisors, were seen on video lounging in Rush's office, sleeping, eating the congressman's popcorn and talking on the phone, Rush and Lightfoot said. The incident came to light after Rush reviewed security camera footage from his office, the mayor explained at a news conference. The campaign office was broken into on Sunday, May 31, when the surrounding strip mall",us,US,https://cdn.cnn.com/cnnnext/dam/assets/200611181434-01-chicago-officers-lounged-in-congressmans-office-story-body.jpg,
h_c02ca1b1278208621b100b816326586f,article,article_ECF6ED37-1F4C-5ED4-EB2F-A516A6EE9244,https://www.cnn.com/2020/06/11/us/minneapolis-police-discipline-invs/index.html,2020-06-11T23:06:10Z,2020-06-12T05:17:25Z,2020-06-12T05:17:25Z,/2020/06/11/us/minneapolis-police-discipline-invs,cnn,,"By Curt Devine, Drew Griffin, Scott Bronstein, and Collette Richards, CNN Investigates","Minneapolis police are rarely disciplined for complaints, records show","When Minneapolis-based activist Michelle Gross learned the name of the officer who planted his knee on the neck of George Floyd until after he lost consciousness, she wasn't surprised. Gross, who has tracked 20 years' worth of complaints against Minneapolis police, identified the officer by cross-checking the badge number seen in the video of Floyd's death against her records. It belonged to Derek Chauvin -- a familiar name. ""When I saw the name I said, 'Oh, him,'"" Gross told CNN. ""When you start to see those same officers over and over again with multiple complaints, their names lodge in your",us,US,https://cdn.cnn.com/cnnnext/dam/assets/200531205555-minneapolis-police-chief-medaria-arradondo-story-body.jpg,
h_400d1553b3c9477bb750bba8d3166e81,video,video_7CD74D01-E23A-41A5-420D-A676E8D595EB,https://www.cnn.com/videos/world/2020/06/12/uk-black-lives-matter-belly-mujinga-abdelaziz-pkg-intl-hnk-vpx.cnn,2020-06-12T04:49:35Z,2020-06-12T04:49:35Z,2020-06-12T06:05:49Z,/videos/world/2020/06/12/uk-black-lives-matter-belly-mujinga-abdelaziz-pkg-intl-hnk-vpx.cnn,cnn,,,"Who is Belly Mujinga, the face of BLM protests in UK?","Protesters across the UK are chanting for George Floyd as well Belly Mujinga, a black essential worker who died of Covid-19. Galvanized by the Black Lives Matter movement, her case has prompted more people in the UK to call for social justice. CNN's Salma Abdelaziz reports.",world,WORLD,https://cdn.cnn.com/cnnnext/dam/assets/200612125238-uk-black-lives-matter-belly-mujinga-abdelaziz-pkg-intl-hnk-vpx-00004301-story-body.jpg,
h_58a14647bf9ba5a145f59f9d225a76af,article,article_97CB0257-9E0A-0D69-919D-A02CE19D04F2,https://www.cnn.com/us/live-news/george-floyd-protests-06-11-20/index.html,2020-06-10T21:22:42.410Z,2020-06-12T04:40:32.965Z,2020-06-12T04:40:32.965Z,/us/live-news/george-floyd-protests-06-11-20,cnn,,"By Meg Wagner, Melissa Macaya, Mike Hayes, Joshua Berlinger, Steve George, Laura Smith-Spark and Peter Wilkinson, CNN",June 11 Black Lives Matter protests,"Our live coverage of the Black Lives Matter protests has moved here. The mayor of a mostly white New Jersey township is apologizing for his comments during an anti-discrimination protest organized by residents of a neighboring community. Protesters challenged Clark Township Mayor Sal Bonaccorso at a June 6 rally to say that he was ""pro-black"" and he responded by saying, ""I am pro-black for all the good black people that I know in my life."" That didn't go over well with the crowd, and several people could be heard expressing their disapproval in a video from the event. ""Hey folks,",us,US,https://cdn.cnn.com/cnnnext/dam/assets/200605163449-01b-george-floyd-murals-story-body.jpg,livestory_f68c2123-364f-4a52-bd16-9c68527f1ad2
h_fc3d7213ac0fed86d1961eb31fa17ac4,article,article_F3A15B8D-13EC-05A6-1863-A646909E9F39,https://www.cnn.com/2020/06/11/opinions/trump-rally-tulsa-juneteenth-ghitis/index.html,2020-06-12T02:35:35Z,2020-06-12T04:00:33Z,2020-06-12T04:00:33Z,/2020/06/11/opinions/trump-rally-tulsa-juneteenth-ghitis,cnn,,Opinion by Frida Ghitis,Trump's decision to hold a Tulsa rally on Juneteenth is no coincidence,"As the entire country -- and much of the world -- has turned its attention to fighting racism, President Donald Trump is sounding a supportive dog whistle to white supremacists. Three months after suspending his campaign rallies because of the coronavirus, Trump's campaign announced Wednesday that he will soon retake the stage in a crowded venue. Not only will the rally take place on June 19 -- a date known as Juneteenth, which marks the end of slavery in the United States -- it will be held in Tulsa, Oklahoma, the site of a race massacre 99 years ago that",opinions,OPINION,https://cdn.cnn.com/cnnnext/dam/assets/140926162935-frida-ghitis-profile-image-story-body.jpg,
h_a639e994a1fb8bb91baf308c75c8db1d,article,article_F1A94E34-2DB3-3D50-6808-A5835A339ED0,https://www.cnn.com/2020/06/11/us/man-injured-as-portsmouth-confederate-monument-dismantled/index.html,2020-06-12T02:22:11Z,2020-06-12T03:09:57Z,2020-06-12T03:09:57Z,/2020/06/11/us/man-injured-as-portsmouth-confederate-monument-dismantled,cnn,,"By Mallika Kallingal and Rebekah Riess, CNN",Man injured as protesters partially dismantle Confederate monument in Virginia,"A man suffered life-threatening injuries when protesters in Portsmouth, Virginia partially dismantled a Confederate monument on Wednesday night, according to Virginia State Police. Portsmouth Mayor John L. Rowe, Jr. said Portsmouth Police had done the right thing in confining the vandalism to the one piece of public property, so as to protect lives and the remaining private property in the area. ""We can repair the monument, but an injured body carries that scar for life. We can repair the monument, but we cannot bring back a life - if one was lost because of our escalating the event by the",us,US,https://cdn.cnn.com/cnnnext/dam/assets/200611195119-01-portsmouth-monument-dismantled-story-body.jpg,
h_bf8c9c42aceea1a68e49eac04c2d7dd5,article,article_F57CCEA5-6E4B-6E61-053C-A3653B21AD8A,https://www.cnn.com/2020/06/11/us/new-jersey-mayor-protest-trnd/index.html,2020-06-12T02:46:12Z,2020-06-12T02:46:12Z,2020-06-12T02:46:12Z,/2020/06/11/us/new-jersey-mayor-protest-trnd,cnn,,"By David Williams and Melissa Alonso, CNN",New Jersey mayor faces backlash for telling protesters he's 'pro-black for all the good black people' he knows,"The mayor of a mostly white New Jersey township is apologizing for his comments during an anti-discrimination protest organized by residents of a neighboring community. Protesters challenged Clark Township Mayor Sal Bonaccorso at a June 6 rally to say that he was ""pro-black"" and he responded by saying, ""I am pro-black for all the good black people that I know in my life."" That didn't go over well with the crowd, and several people could be heard expressing their disapproval in a video from the event. ""Hey folks, listen, I can't say I'm for anybody if I don't know you.",us,US,https://cdn.cnn.com/cnnnext/dam/assets/200611220429-new-jersey-mayor-protest-1-story-body.jpg,
h_b4c04846d5351754f4465625a779123c,article,article_0D71BA17-7F4A-C30A-0619-A5E9056AD181,https://www.cnn.com/2020/06/11/politics/mark-esper-national-guard-review/index.html,2020-06-12T01:55:17Z,2020-06-12T02:36:28Z,2020-06-12T02:36:28Z,/2020/06/11/politics/mark-esper-national-guard-review,cnn,,"By Paul LeBlanc, CNN",Esper orders review of recent National Guard deployments,"Defense Secretary Mark Esper on Thursday ordered a review of the National Guard's support of law enforcement across the country amid unrest over the death of George Floyd. The review, which is considered standard procedure following any significant operation, will be led by Army Secretary Ryan McCarthy and will specifically evaluate the National Guard's work with federal and local law enforcement in recent weeks, according to a Pentagon news release. The evaluation will address a range of issues including training, organizing and deployment of National Guard forces. ""In recent weeks, the National Guard has performed professionally and capably in support",politics,POLITICS,https://cdn.cnn.com/cnnnext/dam/assets/200603104341-02-secretary-of-defense-mark-esper-lead-image-story-body.jpg,
h_e0e9c6542b7e02642cc8df4f362de107,article,article_3B2318E2-F27A-F89F-2640-A55D55E8AED9,https://www.cnn.com/2020/06/11/opinions/ways-to-fight-racism-navarro/index.html,2020-06-12T02:20:48Z,2020-06-12T02:20:48Z,2020-06-12T02:20:48Z,/2020/06/11/opinions/ways-to-fight-racism-navarro,cnn,,Opinion by Ana Navarro,Ana Navarro: 19 ways to fight racism,"George Floyd was killed by Minneapolis police officers. We all saw it on video. It triggered something in most of us. Maybe it was how long the torture lasted, 8 minutes and 46 seconds. Maybe it was the nonchalant attitude of former officer Derek Chauvin, as he kept his knee on Floyd's neck, despite the crowd's pleas that he let him go. Maybe it was George Floyd's last words. ""I can't breathe."" Words we've heard before from Eric Garner, another black man whose death became a hashtag and a rallying cry. Maybe it was Floyd calling out for his ""mama,""",opinions,OPINION,https://cdn.cnn.com/cnnnext/dam/assets/200611140432-2020-dc-protest-signs-story-body.jpg,
